(51, 0.05732625555549368, 0.23318424825199868, 0.0016013101428436172, 1, 0.01)
(52, 0.05269517879963419, 0.08578369093692814, 0.0005890890804914723, 1, 0.01)
(53, 0.05013418505116101, 0.004270918485524553, 2.9329018325191045e-05, 1, 0.01)
(54, 0.5000000000000001, 14.322857142857144, 0.09835714285714285, 1, 0.01)
(55, 0.21554574852714908, 5.2690846816926875, 0.036183570749505435, 1, 0.01)
(56, 0.11090087745647573, 1.938387928186113, 0.013311191786915406, 1, 0.01)
(57, 0.058242037499930385, 0.2623322792834985, 0.0018014739106990694, 1, 0.01)
(58, 0.053032076149588464, 0.09650665230404416, 0.0006627252155529063, 1, 0.01)
(59, 0.05015095818255613, 0.004804783296215122, 3.299514561583993e-05, 1, 0.01)
(60, 0.5500000000000002, 15.914285714285716, 0.10928571428571429, 1, 0.01)
(61, 0.2339397205857212, 5.854538535214097, 0.04020396749945048, 1, 0.01)
(62, 0.11766764161830635, 2.1537643646512366, 0.014790213096572672, 1, 0.01)
(63, 0.0591578194443671, 0.2914803103149984, 0.0020016376785545217, 1, 0.01)
(64, 0.05336897349954274, 0.10722961367116017, 0.0007363613506143403, 1, 0.01)
(65, 0.05016773131395126, 0.005338648106905691, 3.666127290648881e-05, 1, 0.01)
(66, 0.6000000000000001, 17.505714285714287, 0.12021428571428572, 1, 0.01)
(67, 0.2523336926442933, 6.439992388735507, 0.04422436424939553, 1, 0.01)
(68, 0.124434405780137, 2.3691408011163606, 0.016269234406229943, 1, 0.01)
(69, 0.060073601388803806, 0.32062834134649815, 0.002201801446409974, 1, 0.01)
(70, 0.05370587084949701, 0.1179525750382762, 0.0008099974856757745, 1, 0.01)
(71, 0.05018450444534638, 0.00587251291759626, 4.032740019713769e-05, 1, 0.01)
(72, 0.6500000000000001, 19.09714285714286, 0.13114285714285714, 1, 0.01)
(73, 0.2707276647028654, 7.025446242256916, 0.04824476099934058, 1, 0.01)
(74, 0.13120116994196762, 2.584517237581484, 0.017748255715887208, 1, 0.01)
(75, 0.06098938333324051, 0.34977637237799797, 0.0024019652142654255, 1, 0.01)
(76, 0.05404276819945129, 0.12867553640539223, 0.0008836336207372086, 1, 0.01)
(77, 0.05020127757674151, 0.00640637772828683, 4.399352748778657e-05, 1, 0.01)
(78, 0.7000000000000002, 20.688571428571432, 0.14207142857142857, 1, 0.01)
(79, 0.28912163676143754, 7.610900095778327, 0.052265157749285626, 1, 0.01)
(80, 0.13796793410379826, 2.799893674046608, 0.019227277025544477, 1, 0.01)
(81, 0.06190516527767723, 0.37892440340949785, 0.002602128982120878, 1, 0.01)
(82, 0.054379665549405556, 0.13939849777250823, 0.0009572697557986426, 1, 0.01)
(83, 0.05021805070813663, 0.006940242538977398, 4.765965477843545e-05, 1, 0.01)
